group_id,candidate_id,bid_amount,completion_date_diff,buyer_rating,past_jobs,account_age,job_duration,distance,score,is_winner
11,119,1760,17,5,70,348,12,513,8.571050728191278,0
12,120,1024,25,3,95,297,29,358,11.72538704144288,1
12,121,1882,25,5,19,239,13,864,6.38421740237745,0
12,122,1465,-25,0,46,26,6,914,7.743002660514803,0
12,123,1828,-6,0,83,313,11,721,5.183802115755852,0
12,124,1141,-23,1,53,219,19,420,10.426127727769995,0
12,125,1256,6,5,27,259,23,59,11.143978072696523,0
12,126,1356,-23,4,73,84,23,778,11.57958831384581,0
12,127,1097,-11,1,29,335,7,972,10.358558071894914,0
12,128,1341,-7,1,82,340,14,724,9.31048613952812,0
12,129,1625,-14,5,87,85,23,907,10.485647543004628,0
13,130,1641,-15,3,69,178,13,725,8.808253207087315,0
13,131,1250,28,0,41,38,3,244,7.395194188422168,0
13,132,1111,-11,2,18,241,19,434,10.329934331547726,0
13,133,1290,-20,1,96,63,17,957,10.23145468096047,0
13,134,1519,-19,2,62,292,8,745,9.069181258773153,0
13,135,1409,-12,1,4,113,24,278,6.963548739454787,0
13,136,1889,4,1,50,164,29,591,3.853907709918883,0
13,137,1010,8,5,66,272,14,153,13.922202811804894,1
13,138,1441,10,0,62,104,20,411,6.518990243774556,0
13,139,1656,-25,2,28,294,26,701,6.979025932510018,0
14,140,1913,1,1,34,259,24,389,3.648631982481035,0
14,141,1841,-20,3,10,326,4,217,6.695610247671148,0
14,142,1326,11,2,31,274,26,640,8.11999859243414,0
14,143,1263,29,1,68,253,5,774,8.656402912763088,1
14,144,1895,0,4,43,164,4,828,7.122649384648804,0
14,145,1899,-27,2,19,345,16,857,5.549086766837522,0
14,146,1867,-19,1,93,138,20,222,5.933721516098981,0
14,147,1890,10,5,53,41,28,98,6.856641212337348,0
14,148,1178,21,1,19,109,22,819,7.891091680470435,0
14,149,1289,-10,1,18,252,26,75,7.9658388133499365,0
15,150,1795,2,5,57,73,14,360,8.40934511329029,0
15,151,1079,-28,4,78,33,1,861,14.57105081119041,1
15,152,1320,-17,2,16,273,25,109,8.79039602143267,0
15,153,1529,-23,4,8,176,18,160,9.196167094653049,0
15,154,1065,-21,5,28,346,29,439,13.265464205445012,0
15,155,1301,25,2,19,70,19,575,7.765616271902571,0
15,156,1490,-19,2,10,49,17,819,7.841107427943811,0
15,157,1958,-29,1,52,200,21,816,4.847621820420807,0
15,158,1776,25,3,11,82,12,132,5.284579707699675,0
15,159,1375,0,3,56,224,4,795,10.242096194175776,0
16,160,1530,-9,1,22,312,9,651,7.00540170487268,0
16,161,1698,6,3,53,304,12,493,7.42084025501963,0
16,162,1988,-23,3,5,343,27,648,4.892693162872503,0
16,163,1903,-12,1,99,154,9,506,5.991102910546032,0
16,164,1436,-17,2,85,257,4,605,10.166826396961241,0
16,165,1032,-24,0,69,26,18,338,10.721497994677403,0
16,166,1940,21,3,40,331,24,318,4.515354804132359,0
16,167,1913,-6,3,24,33,7,516,5.841680312010802,0
16,168,1725,0,3,50,109,5,657,7.587296272892888,0
16,169,1180,-19,3,59,53,4,325,12.219064207403596,1
17,170,1502,-28,5,85,205,23,162,11.739999370018728,0
17,171,1653,-15,2,74,307,5,933,8.367174753533911,0
17,172,1171,-2,0,37,104,6,951,8.866719508065758,0
17,173,1203,-28,5,21,254,2,175,13.30692931585649,1
17,174,1640,-14,5,68,120,8,513,10.502554766474978,0
17,175,1349,-7,2,79,308,18,918,9.861614548973163,0
17,176,1718,24,3,42,38,28,901,5.844684670153404,0
17,177,1666,25,1,73,338,15,832,5.741202824743633,0
17,178,1211,17,3,10,20,26,284,8.992720581023457,0
17,179,1024,18,3,33,13,9,806,11.391303440333703,0
18,180,1147,15,3,59,0,17,25,10.788846791666836,0
18,181,1178,-17,5,50,226,29,986,12.804366224030126,1
18,182,1163,-20,0,93,265,6,679,10.681234447173102,0
18,183,1673,26,3,66,163,11,357,7.164026358595157,0
18,184,1090,-21,4,25,34,29,319,12.131944635853298,0
18,185,1334,29,3,95,184,16,32,9.818198076512163,0
18,186,1752,29,3,23,84,9,125,5.666569802839799,0
18,187,1490,-11,5,10,75,21,26,9.754747783715889,0
18,188,1898,14,4,19,341,13,318,5.8182992053818445,0
18,189,1415,-22,3,41,274,29,838,9.52973606084319,0
19,190,1039,24,4,73,298,20,292,12.324825867228467,1
19,191,1257,14,0,72,288,9,717,8.348774430796949,0
19,192,1545,25,4,43,162,24,183,7.948179786630416,0
19,193,1849,-21,1,58,295,16,264,5.61077097314657,0
19,194,1148,-15,0,60,222,23,372,9.300463793185674,0
19,195,1660,-20,3,61,104,27,628,8.152946328554322,0
19,196,1412,-20,2,24,248,13,570,8.876958135131261,0
19,197,1762,-5,5,10,113,22,403,7.657952873128986,0
19,198,1504,24,3,15,264,18,415,7.169262998639546,0
19,199,1160,10,0,39,86,2,59,8.625954294926984,0
20,200,1936,-5,1,13,109,13,865,3.6659619700158377,0
20,201,1992,10,2,0,313,22,911,3.041693341778255,0
20,202,1741,-9,0,87,256,26,818,5.434260533931909,0
20,203,1162,26,2,89,55,21,107,9.997390116808614,0
20,204,1671,-10,2,71,193,23,48,7.248097862492752,0
20,205,1068,-16,5,41,174,17,322,13.70717315605142,1
20,206,1939,-19,0,74,211,2,843,4.9705151645659775,0
20,207,1084,-4,5,51,155,28,925,13.052645503549003,0
20,208,1437,1,4,73,128,14,657,10.519853659263836,0
20,209,1006,1,3,2,228,5,431,11.631786053260356,0
21,210,1043,-11,0,20,281,28,869,8.979962462337381,0
21,211,1463,11,2,80,298,27,177,8.074423957681148,0
21,212,1768,13,4,91,170,23,217,7.803412756321114,0
21,213,1317,16,0,51,251,13,809,7.292511434816383,0
21,214,1961,7,5,43,364,7,175,7.105270122671873,0
21,215,1593,-5,2,54,95,22,13,7.287002734944379,0
21,216,1375,28,4,24,291,27,760,8.639950013288214,0
21,217,1752,23,3,66,198,23,520,6.309544341670457,0
21,218,1303,-14,2,31,45,18,877,9.375167073506123,0
21,219,1023,-13,1,68,164,23,990,11.116149002269548,1
22,220,1066,-28,5,86,339,13,782,15.271336737728841,1
22,221,1760,28,5,78,60,28,795,7.737492596351838,0
22,222,1898,28,4,71,103,24,585,5.962739733472723,0
22,223,1037,2,5,5,264,24,502,12.379709501340049,0
22,224,1071,23,0,24,210,2,170,8.551057827973523,0
22,225,1159,-16,1,82,98,26,35,10.326753139358859,0
22,226,1202,1,2,82,193,13,186,10.754695527522536,0
22,227,1775,-10,3,43,120,16,497,7.028647603012432,0
22,228,1809,6,5,5,111,5,964,7.517537918300459,0
22,229,1101,-27,5,77,115,14,233,14.658112238287842,0
23,230,1661,-21,4,1,341,5,376,8.59329008933302,0
23,231,1081,-4,2,73,64,3,501,11.943483141931733,1
23,232,1182,-9,3,38,106,1,474,11.578457874722437,0
23,233,1002,22,0,33,149,23,49,8.471375308104697,0
23,234,1571,-14,0,71,99,14,465,6.821779746271099,0
23,235,1516,-17,0,95,0,3,918,8.204758653981674,0
23,236,1406,-14,2,56,210,4,729,9.68899586784594,0
23,237,1963,-20,5,85,347,7,909,8.923871958948892,0
23,238,1164,-20,2,54,15,8,137,11.291930144942949,0
23,239,1565,-27,1,84,330,17,780,8.355007824612287,0
24,240,1450,-19,3,91,49,29,33,10.050422400986239,0
24,241,1217,-21,3,68,133,25,441,11.49302100860302,1
24,242,1625,-24,2,94,99,23,422,8.521293694723603,0
24,243,1780,11,4,92,208,15,14,8.083140467399662,0
24,244,1579,-17,4,23,171,9,750,9.324630398352417,0
24,245,1274,-4,2,32,347,21,59,9.153449494032355,0
24,246,1463,24,5,24,227,28,412,8.870760174234919,0
24,247,1523,17,2,58,305,21,253,7.229993283977522,0
24,248,1976,-24,3,46,289,16,598,6.211970338306059,0
24,249,1673,12,5,23,118,3,356,8.643167209045576,0
25,250,1423,-16,0,52,331,20,199,7.365572252476568,0
25,251,1246,27,4,2,266,29,49,8.983768589565775,0
25,252,1511,-27,4,96,36,12,66,11.40206955704476,0
25,253,1371,11,5,65,108,25,630,10.880659850089385,0
25,254,1392,10,2,59,321,15,925,8.691417345710677,0
25,255,1500,9,4,30,337,6,740,9.289987409855959,0
25,256,1079,-2,3,19,27,4,84,11.511128766853775,1
25,257,1320,-27,3,11,91,18,399,10.057427087502491,0
25,258,1371,12,1,42,117,8,981,7.826900805654922,0
25,259,1851,-9,4,66,206,6,661,8.124065326542313,0
26,260,1587,-5,0,20,330,11,435,5.541878241673592,0
26,261,1268,19,4,49,21,12,328,10.618086902243348,0
26,262,1320,-4,4,79,297,8,542,11.879568365341605,0
26,263,1740,1,5,43,23,19,550,8.37253090477675,0
26,264,1618,9,4,35,126,14,564,8.202854094816832,0
26,265,1613,-20,0,12,321,28,792,5.132710632617224,0
26,266,1287,-8,2,57,145,9,841,10.154435764834528,0
26,267,1378,3,0,61,319,14,858,7.495659028117164,0
26,268,1550,-18,2,4,250,10,859,7.574804377478369,0
26,269,1135,-7,5,96,210,24,969,13.868449821139096,1
27,270,1057,12,2,53,17,16,604,10.698360863788327,0
27,271,1717,10,5,6,283,10,400,7.858959655437355,0
27,272,1460,-3,4,92,125,4,354,11.204082062155836,0
27,273,1951,21,4,8,227,24,667,4.5982115918989654,0
27,274,1129,29,5,47,74,19,869,11.831442641359931,0
27,275,1109,-7,3,88,60,1,985,13.070838828337724,1
27,276,1234,-26,0,54,90,27,237,8.75688249207406,0
27,277,1564,26,4,78,36,24,401,8.475447358242608,0
27,278,1311,5,5,83,10,18,58,12.03386875847305,0
27,279,1306,18,0,68,100,6,250,7.797730704626698,0
28,280,1176,-8,2,26,126,6,475,10.37120064657937,0
28,281,1205,-24,4,90,222,12,101,13.377912579849504,1
28,282,1188,-3,5,45,36,19,232,12.38810373450416,0
28,283,1337,11,4,84,96,14,929,11.122256831566126,0
28,284,1571,-20,0,9,170,21,621,5.557781081284866,0
28,285,1647,7,5,69,143,24,615,9.20695388162016,0
28,286,1986,-9,5,46,57,16,213,7.131112273919921,0
28,287,1623,1,0,34,284,21,114,4.9671198933036145,0
28,288,1861,26,3,82,188,6,396,6.359288740580984,0
28,289,1053,-15,3,92,323,27,441,12.90439804286141,0
29,290,1088,19,2,13,42,26,757,9.100830638945002,0
29,291,1766,-9,2,79,203,1,67,7.500515399435271,0
29,292,1759,-23,3,97,349,12,182,8.846552876652057,0
29,293,1641,29,2,63,135,8,222,6.511873102301414,0
29,294,1043,11,4,94,327,15,354,13.354469115932721,1
29,295,1460,-24,1,16,75,20,584,7.418474190601495,0
29,296,1680,0,5,45,311,28,850,8.655006098618745,0
29,297,1033,-27,0,20,317,24,253,9.683429219616848,0
29,298,1823,-15,2,79,45,2,184,7.237108398317254,0
29,299,1370,14,5,81,154,7,970,11.798766906841529,0
30,300,1278,2,4,92,85,16,415,11.87641759689584,0
30,301,1742,18,3,87,359,16,704,7.286016004384944,0
30,302,1981,23,2,14,293,6,124,3.447997086085125,0
30,303,1617,29,4,78,267,23,179,8.079312406814868,0
30,304,1107,-1,2,43,120,8,636,10.90388567935611,0
30,305,1567,-8,4,34,308,29,844,8.65862244492301,0
30,306,1096,1,5,7,243,25,815,12.030477642382808,0
30,307,1229,-21,5,31,283,8,400,12.90570560896297,0
30,308,1067,-3,4,87,310,1,865,14.065995152676141,1
30,309,1673,26,2,26,96,17,898,5.377461659655707,0
31,310,1502,-30,2,16,155,3,130,8.711199623972625,0
31,311,1665,29,0,16,322,22,236,3.346986416623145,0
31,312,1930,-3,4,11,317,4,431,6.334887816107882,0
31,313,1382,19,5,20,125,11,306,10.095510823054044,0
31,314,1904,17,4,18,29,8,293,5.744712360720648,0
31,315,1552,5,1,25,345,17,856,6.1811700706541215,0
31,316,1356,-13,0,24,219,13,387,7.405758685616705,0
31,317,1617,-28,4,72,66,13,333,10.207657614079778,1
31,318,1753,-29,5,71,327,12,46,10.147061013397073,0
31,319,1556,1,5,15,15,21,86,8.976044268811158,0
32,320,1558,6,5,94,127,9,91,10.848339986677678,0
32,321,1240,-27,4,10,149,10,705,11.730095302154673,1
32,322,1540,2,2,46,236,1,981,8.145200060818585,0
32,323,1290,7,3,82,6,28,200,10.149003973920756,0
32,324,1769,-26,5,29,330,10,319,9.184376594217461,0
32,325,1574,3,3,61,21,10,581,8.555519154710757,0
32,326,1694,-14,5,28,61,21,802,8.864558990352949,0
32,327,1780,-18,5,40,328,20,796,8.748438582174696,0
32,328,1952,-25,4,3,165,26,854,5.979792454268523,0
32,329,1184,-29,1,19,337,16,205,9.759364923496575,0
33,330,1644,16,2,34,174,25,409,5.767980365044831,0
33,331,1527,23,5,62,205,8,95,9.900365029735633,0
33,332,1799,-9,0,77,226,24,278,4.834912522259248,0
33,333,1253,20,5,75,82,21,814,11.758573292635482,0
33,334,1989,-7,5,69,5,1,132,8.020253446339515,0
33,335,1386,-5,5,28,317,28,282,10.485857864661233,0
33,336,1339,-22,3,29,88,26,961,9.888212956294034,0
33,337,1871,6,1,98,232,6,132,5.676052101714442,0
33,338,1112,28,0,30,64,25,720,7.409062895377048,0
33,339,1114,-19,4,72,260,28,643,12.975741934672506,1
34,340,1618,-25,4,82,225,6,486,10.6099878738427,0
34,341,1046,-9,0,2,109,5,474,9.262105133369694,0
34,342,1571,14,1,97,59,22,559,6.910595270122798,0
34,343,1629,-6,2,79,40,23,6,7.522173714197591,0
34,344,1474,19,1,49,156,28,407,6.2482186311225725,0
34,345,1403,-11,4,15,202,7,902,10.288033155327913,0
34,346,1603,27,5,50,160,19,625,8.637701466644945,0
34,347,1184,-11,1,20,204,18,932,9.134276110588905,0
34,348,1111,-2,0,92,222,7,995,10.399363153935857,0
34,349,1234,13,5,80,85,19,944,12.315283461728894,1
35,350,1287,-22,0,73,238,17,282,9.03606750004036,0
35,351,1883,-19,0,51,65,17,121,4.250092227108971,0
35,352,1883,-4,2,63,123,18,885,5.640814779694233,0
35,353,1990,-24,3,32,81,13,327,5.853889648762444,0
35,354,1008,20,2,84,330,4,76,11.858435020653523,0
35,355,1337,28,3,71,159,25,53,9.020034380847532,0
35,356,1419,-9,1,45,126,10,732,8.169128992948664,0
35,357,1736,-13,1,59,29,9,828,6.385014447437596,0
35,358,1136,1,4,61,349,15,916,12.437490429756316,1
35,359,1962,14,1,29,20,23,10,2.6956795651770324,0
36,360,1871,-17,2,77,297,11,390,6.696608112113697,0
36,361,1872,-20,3,19,203,16,370,6.21317923623212,0
36,362,1417,8,2,90,48,18,62,8.94168560393298,0
36,363,1034,28,0,3,157,2,708,8.255930513637452,0
36,364,1889,-30,2,46,156,27,913,5.827137300281044,0
36,365,1418,-8,4,31,308,24,288,9.764920434086731,0
36,366,1255,4,1,95,207,19,491,9.564377065328118,0
36,367,1887,22,0,24,57,16,549,2.363181400211391,0
36,368,1030,-27,2,63,351,27,79,12.05790004178306,1
36,369,1949,-19,1,58,241,18,145,4.744086078317252,0
37,370,1967,24,4,76,189,18,69,5.902068252436785,0
37,371,1577,1,1,33,87,11,47,6.365548746592188,0
37,372,1517,-4,3,5,235,8,162,8.149129370674153,0
37,373,1713,-18,3,55,340,6,770,8.421629847550332,0
37,374,1751,-18,2,93,257,1,121,8.213779519609822,0
37,375,1348,-6,2,72,200,15,94,9.688216506693289,0
37,376,1084,-19,1,83,283,7,807,11.780925914155082,1
37,377,1100,29,0,71,86,6,214,8.921445484468986,0
37,378,1216,-5,4,12,39,27,784,10.563457993163164,0
37,379,1610,16,5,9,114,6,749,8.59732414659302,0
38,380,1597,26,5,4,356,27,60,7.495867526157767,0
38,381,1666,-11,0,45,98,18,751,5.414692086596062,0
38,382,1853,6,5,31,73,27,433,6.885121876265178,0
38,383,1699,-27,3,41,289,13,289,8.229777026786298,0
38,384,1412,13,1,54,12,28,387,6.945488549499112,0
38,385,1487,5,1,7,200,5,888,6.664931839035128,0
38,386,1744,-8,1,30,268,29,600,4.902136215090088,0
38,387,1007,0,4,72,163,4,33,13.850796148817613,1
38,388,1899,9,5,88,101,13,267,8.103678831363013,0
38,389,1322,-27,5,44,118,7,376,12.708049856211431,0
39,390,1546,13,4,93,105,11,740,9.862491447614234,0
39,391,1673,25,4,88,164,14,183,8.318066106516735,0
39,392,1341,-23,2,10,216,7,270,9.368756650308736,0
39,393,1552,11,4,57,84,17,276,8.894425357442067,0
39,394,1589,-22,4,29,60,13,264,9.32321493177697,0
39,395,1529,23,1,35,212,10,993,6.161370935681418,0
39,396,1695,29,0,72,294,16,116,4.462658696223281,0
39,397,1377,28,4,82,205,15,800,10.20660624196849,0
39,398,1172,20,4,54,110,7,676,11.595763088342313,1
39,399,1577,28,3,71,207,26,943,7.405003583351803,0
40,400,1437,17,2,70,258,25,615,7.955523443325317,0
40,401,1676,-4,5,82,279,29,512,9.487728864484067,0
40,402,1845,-1,4,37,276,8,265,7.217185181132566,0
40,403,1624,20,4,89,118,8,125,9.046939723887686,0
40,404,1680,26,0,73,85,4,801,5.129451857487588,0
40,405,1038,-3,0,59,234,17,221,9.846705039798854,0
40,406,1948,-23,1,4,163,9,205,4.101789238802246,0
40,407,1134,18,3,79,206,14,761,11.419767130270339,1
40,408,1033,10,1,30,305,4,366,10.15352378978105,0
40,409,1007,13,2,74,281,19,437,11.387706481747104,0
41,410,1007,-17,5,35,262,24,630,13.852324314974188,1
41,411,1611,-22,4,95,239,15,1,10.453788658292579,0
41,412,1834,-26,0,4,291,7,681,4.356571750230253,0
41,413,1341,20,2,18,69,21,908,7.596288933607637,0
41,414,1231,8,0,86,287,16,6,8.695657516071222,0
41,415,1975,7,4,51,233,23,8,5.744637136838487,0
41,416,1274,25,5,90,7,3,135,12.29918159820337,0
41,417,1667,11,1,91,304,10,932,6.75165926187036,0
41,418,1265,0,3,4,328,1,976,10.116212472700871,0
41,419,1073,29,4,38,8,2,194,11.76339257040405,0
42,420,1485,-28,0,79,270,27,643,7.661102760711298,0
42,421,1657,26,4,25,254,14,498,7.179841041794608,0
42,422,1166,-21,1,44,297,16,91,10.096943257314846,0
42,423,1104,6,5,64,2,6,963,13.583637509099448,1
42,424,1415,-24,5,49,153,16,418,11.748108620336126,0
42,425,1894,27,4,43,164,4,177,6.149171693445834,0
42,426,1477,-21,5,43,59,6,900,11.470382423940384,0
42,427,1456,-24,1,34,227,8,230,8.244997310711788,0
42,428,1286,21,0,7,114,2,739,6.799553989884648,0
42,429,1753,13,0,81,260,2,198,5.279319126516061,0
43,430,1005,-15,5,32,268,26,154,13.620460047650868,1
43,431,1046,-22,2,76,125,14,363,12.46957738289894,0
43,432,1843,8,0,7,118,3,725,3.301310862856835,0
43,433,1028,27,2,1,347,17,191,9.356146729629288,0
43,434,1353,5,0,46,281,27,404,6.779791033403342,0
43,435,1928,28,3,90,35,9,810,5.8759459643142256,0
43,436,1984,-30,3,73,337,6,687,7.284006164214036,0
43,437,1080,18,5,36,180,4,191,12.822344411504933,0
43,438,1826,-15,4,45,238,16,120,7.675827842798222,0
43,439,1382,10,5,7,203,27,805,9.637969306190493,0
44,440,1107,-4,5,59,89,18,762,13.375778827684332,1
44,441,1576,-19,3,38,283,28,341,8.22769417084318,0
44,442,1502,17,3,60,76,12,390,8.489788409955011,0
44,443,1640,1,4,97,7,7,964,9.82979948649423,0
44,444,1184,1,4,28,240,6,855,11.719858718787933,0
44,445,1327,-1,0,82,317,24,214,7.990630664247389,0
44,446,1776,18,4,65,364,21,618,7.217518285035521,0
44,447,1231,-7,3,62,206,7,642,11.482186886579568,0
44,448,1804,-28,4,46,330,11,746,8.55743358800405,0
44,449,1055,2,1,44,8,28,778,9.65593066052714,0
45,450,1681,-7,1,33,351,20,321,5.6865602694599655,0
45,451,1017,0,3,26,201,1,912,12.257091719341641,1
45,452,1131,-26,4,3,27,28,870,11.658706059178188,0
45,453,1282,-8,3,58,94,18,421,10.632149091295348,0
45,454,1498,6,4,27,32,16,90,8.839025952063043,0
45,455,1311,-22,3,0,229,25,803,9.557169452755538,0
45,456,1307,6,4,73,3,24,339,10.83792580081259,0
45,457,1278,23,2,77,264,4,771,9.7749414825185,0
45,458,1583,-21,3,63,277,3,616,9.67025613844336,0
45,459,1148,-11,2,3,364,22,642,9.715134804273248,0
46,460,1621,21,5,34,189,19,180,8.35511070240529,0
46,461,1696,1,0,86,363,27,271,5.329262477640588,0
46,462,1099,16,0,77,49,6,709,9.529776942021769,0
46,463,1563,-21,0,57,307,6,520,7.180663819993325,0
46,464,1126,-17,2,61,214,17,42,11.321638357534725,1
46,465,1864,5,0,11,156,27,650,2.4824483850085883,0
46,466,1562,15,3,62,6,28,94,7.557249980811508,0
46,467,1444,17,5,17,270,4,293,9.956799497807783,0
46,468,1910,27,0,8,87,14,195,1.7534957781807403,0
46,469,1801,23,4,71,88,29,822,6.652966125873803,0
